supplier_id,supplier_name,country,category,performance_score,risk_score,lead_time_days,cost_per_unit,capacity_utilization,quality_rating,financial_stability
SUP_0172,Global_Supplier_172,Brazil,Manufacturing,0.7399368801826752,0.5122258696729227,28,44.68727061132003,0.6822559592382016,0.7657188009439629,0.5269079510336011
SUP_0173,Global_Supplier_173,China,Raw Materials,0.9192279593048542,0.7209758386101512,59,48.47545792439526,0.8587045848340842,0.9868940082277731,0.8468641807527203
SUP_0174,Global_Supplier_174,USA,Manufacturing,0.9336359329041769,0.4330603885826127,21,144.38222002599113,0.6237385926745356,0.8182273914222004,0.7525553152889268
SUP_0175,Global_Supplier_175,Germany,Raw Materials,0.6693146522714621,0.6014416420445146,23,91.83544168137442,0.7130947270652801,0.8815331273230854,0.8680157721231478
SUP_0176,Global_Supplier_176,USA,Logistics,0.7561904394354703,0.37098606503679243,14,56.7629713977835,0.6454527024019974,0.8568271040751256,0.8578036791837794
SUP_0177,Global_Supplier_177,South Korea,Manufacturing,0.8969134849797782,0.32293948717233906,42,147.7063698452524,0.7586741996065015,0.899401424791669,0.5112022221192433
SUP_0178,Global_Supplier_178,Japan,Logistics,0.8857147722345065,0.4225474893821408,21,114.8039819671373,0.8229044443443557,0.8579937695059269,0.8960403164339574
SUP_0179,Global_Supplier_179,South Korea,Raw Materials,0.8908468613189515,0.7278459457771932,40,115.66997072702891,0.8944849889987869,0.9736154635297145,0.9315898309950981
SUP_0180,Global_Supplier_180,Japan,Packaging,0.6958113662099384,0.5192430656288334,46,82.0194765233211,0.6613155133061976,0.738278665314542,0.9123519632940876
SUP_0181,Global_Supplier_181,Brazil,Raw Materials,0.8434557762418967,0.5004198149012921,50,118.41949949939062,0.6910132410673702,0.757703669299901,0.6949973732032984
SUP_0182,Global_Supplier_182,South Korea,Raw Materials,0.8159936762394994,0.17429638548228787,59,43.47927462981336,0.9465366899512875,0.8912911477251322,0.5377579411352545
SUP_0183,Global_Supplier_183,Mexico,Components,0.8997863027126483,0.5253089218455503,11,126.88620287804942,0.8837277330102599,0.7929056792064475,0.7024461044038482
SUP_0184,Global_Supplier_184,Germany,Raw Materials,0.8862386333506831,0.40531378666745005,42,13.827037868252631,0.7416488932928265,0.774980803848474,0.6727627361655224
SUP_0185,Global_Supplier_185,Germany,Manufacturing,0.8284947031028118,0.4853924608425195,53,26.454447554998374,0.6629985194470684,0.8170132054878412,0.6447681052929841
SUP_0186,Global_Supplier_186,South Korea,Manufacturing,0.7134871856780304,0.2770856495634472,34,42.9308208253536,0.6123476092929132,0.8479194725018558,0.6964124116180835
SUP_0187,Global_Supplier_187,Brazil,Manufacturing,0.9540507316379432,0.6615934219061207,33,129.28919771844843,0.6467009194850636,0.9474975498608172,0.9262056424979629
SUP_0188,Global_Supplier_188,Mexico,Packaging,0.816430453976767,0.4797502167844992,10,26.266721937143963,0.7182236220329526,0.8259306066944445,0.6111057340213721
SUP_0189,Global_Supplier_189,USA,Packaging,0.7902304816595901,0.3963223293889105,42,73.62533709443618,0.8515930587682699,0.9462310441159852,0.8128687915493125
SUP_0190,Global_Supplier_190,USA,Components,0.7426105172998838,0.06673983562525235,9,14.44421659027557,0.7343331279195331,0.9072820011094668,0.8671028922661008
SUP_0191,Global_Supplier_191,Brazil,Raw Materials,0.8786618996026127,0.24453102713959213,55,59.836567303158176,0.8498855518430485,0.8820330151200945,0.5379997362157816
SUP_0192,Global_Supplier_192,Mexico,Components,0.7937329620535686,0.5086329368214555,36,146.17972848633056,0.8048982880650358,0.8191175534866003,0.5908919063252172
SUP_0193,Global_Supplier_193,USA,Logistics,0.7821913409358147,0.24300428031130616,26,14.819642540560793,0.6633011624955159,0.7411525680354156,0.6441485940783689
SUP_0194,Global_Supplier_194,Germany,Manufacturing,0.9169441526295878,0.41355983195720675,17,82.0938874614449,0.7297640274263295,0.7985185444524612,0.6886643506777279
SUP_0195,Global_Supplier_195,Germany,Components,0.6800928838249852,0.3660296031872792,49,79.41457559637306,0.8476292038008628,0.8782609089408174,0.9491420461171918
SUP_0196,Global_Supplier_196,Germany,Components,0.9302061379814702,0.08779560499853706,11,90.82751451913579,0.6340243888791298,0.965483018151674,0.9371682680116774
SUP_0197,Global_Supplier_197,USA,Manufacturing,0.9579183852345634,0.054802190063815905,13,113.19219959975769,0.7682945365600821,0.970243944408187,0.59958264754968
SUP_0198,Global_Supplier_198,South Korea,Packaging,0.7339025804254719,0.3415107862047089,35,31.97826951286325,0.7859023558043603,0.7111647113623638,0.7497085130205743
SUP_0199,Global_Supplier_199,China,Logistics,0.9191393601193453,0.1632522822166585,30,120.54941120345455,0.6744281265256242,0.7008309390037705,0.5320757306103453
SUP_0200,Global_Supplier_200,China,Components,0.7423201361391862,0.6104948687527636,7,125.68387336535433,0.7190434853275605,0.9232663033822798,0.9446761365861156
